"market" "Gold" "Rkfree"
"2000-04-01" 0.0719971881424692 -0.022105322664415 0.0159436503971362
"2000-05-01" -0.0218448630414942 -0.00671100710981887 -0.00352113039857893
"2000-06-01" 0.00626232388386727 0.0763514255467759 -0.0195910094771699
"2000-07-01" -0.0400496287554242 -0.0946231318714437 0.0542565255775143
"2000-08-01" -0.0534817949803004 -0.0309522316426256 0.0318551662412179
"2000-09-01" 0.052599091730706 -0.0154624844942641 0.00329489589685261
"2000-10-01" -0.0456152131752294 -0.0224287188606136 -0.0115799474309595
"2000-11-01" -0.0367800566213379 -0.00903228293567415 0.0262740893701803
"2000-12-01" -0.0562092764312281 0.0344006896097833 -0.0212948259705730
"2001-01-01" 0.0368527316995053 0.0311051091399472 -0.0614527792136637
"2001-02-01" 0.225901404324405 0.166255707673283 -0.157972527783668
"2001-03-01" -0.0698213646139012 -0.00291211729627094 -0.0314161962333788
"2001-04-01" 0.0445155248280904 0.145382268614874 -0.124454174473406
"2001-05-01" 0.185524785974225 0.101874499640271 -0.0854791451039973
"2001-06-01" 0.0689359729784171 0.0850246113935538 -0.0735024619929265
"2001-07-01" -0.0248144296806234 -0.0231552352059701 0.005633817718256
"2001-08-01" 0.0202467860776765 0.0635517806220762 -0.0372002836860905
"2001-09-01" -0.0500739050031664 0.0916613397346224 -0.0206192872027358
"2001-10-01" 0.292041336688364 0.328833326097491 -0.379031851040009
"2001-11-01" 0.177699041009248 0.123046706682761 -0.134774400864120
"2001-12-01" 0.185628592392502 0.147872801213967 -0.144249608844547
"2002-01-01" 0.0449423177951431 0.0440163764613211 -0.0232568621642673
"2002-02-01" -0.040219584292396 0.0385605856940494 0.0116960397631913
"2002-03-01" -0.00879092684124416 -0.00208017163434981 0.0172914971100609
"2002-04-01" 0.00725907578100848 0.0166126155789819 0.0056980211146378
"2002-05-01" -0.0308344887003517 0.0809767758750485 -0.0229895182246987
"2002-06-01" -0.0430503589312856 -0.0251137055241468 0
"2002-07-01" -0.04819577768185 -0.0209284009075199 -0.0235304974101942
"2002-08-01" -0.066602407553272 0.0504979835557129 -0.0240975515790605
"2002-09-01" 0.0109280448580714 0.0490011904044062 -0.0184620628397353
"2002-10-01" 0.00308437373028264 0.0204623785262639 -0.0379792480652164
"2002-11-01" 0.162469057732226 0.108544257927424 -0.101782694309942
"2002-12-01" 0.182434744615323 0.217505365140630 -0.145851877012563
"2003-01-01" -0.0109985796906447 0.0863890526956794 -0.0166670524852117
"2003-02-01" -0.0208823191235644 -0.0219111841442753 -0.0341913647482794
"2003-03-01" -0.0473420654474692 -0.054179905838783 0.0172418064345061
"2003-04-01" 0.0896527985758074 0.067351713939754 -0.0616935690053398
"2003-05-01" 0.0835295770204921 0.088993701535851 -0.0183491386681965
"2003-06-01" 0.0355055348139298 -0.0618957417686 0.0183491386681965
"2003-07-01" 0.250290872536796 0.25954678812026 -0.234572247137833
"2003-08-01" -0.0580919580702809 0.00123097289949937 0.0558804583944566
"2003-09-01" 0.00971305025203315 0.000392277737665342 0.0320883145515004
"2003-10-01" 0.0393216828854316 0.0384968736723727 -0.0430173850836907
"2003-11-01" 0.0283588768504406 0.0199171170822292 0.0109290705321903
"2003-12-01" 0.0324057462548096 0.068333453434345 -0.0219789067187753
"2004-01-01" 0.0352189157935880 -0.0428462108278813 0
"2004-02-01" 0.0238719920777637 -0.0098040000966204 0
"2004-03-01" -0.0254069931729814 0.0245051940753314 0.0434851119397388
"2004-04-01" 0.000702532048666119 -0.0652262826038478 -0.0215062052209635
"2004-05-01" -0.0556106606831561 -0.0304072422881110 0.0425596144187958
"2004-06-01" -0.123685249372499 -0.120536199531229 0.126999690761308
"2004-07-01" -0.0892642614816388 -0.107322838759392 0.0961438605529022
"2004-08-01" -0.195321702161156 -0.135655694957683 0.175352887477861
"2004-09-01" -0.0812222858886114 -0.0601641741643966 0.0805804866593394
"2004-10-01" -0.0456870108130346 -0.0450237814914237 0.0685626714372966
"2004-11-01" -0.125329502224575 -0.0610618863229474 0.124454174473406
"2004-12-01" -0.0910203436153426 -0.183505737725134 0.143455390710510
"2005-01-01" -0.0047807086086421 -0.0450938827551982 0.0137301928119021
"2005-02-01" -0.122299993363231 -0.0806847115567615 0.111703989580001
"2005-03-01" -0.0718780843354191 -0.107805534431411 0.0893798436694763
"2005-04-01" -0.0462231946206506 0.00423922916346164 0.0147604155831207
"2005-05-01" -0.041651299322673 -0.0824368688390151 0.0324352757531539
"2005-06-01" 0.00247330883570207 0.0217934655983543 0.031416196233379
"2005-07-01" -0.0665104010775284 -0.0787230926675047 0.0600180097262528
"2005-08-01" -0.0500930086265226 -0.0739118733977606 0.0837698830654587
"2005-09-01" -0.0141728122252032 0.0853370911045592 0.00297177038915764
"2005-10-01" -0.0279452012687309 -0.0374161719742827 0.0321195494221125
"2005-11-01" -0.123343610904287 -0.0520920247487116 0.103634889690357
"2005-12-01" 0.0450243325808017 0.0292378425334201 0.00516797015844261
